code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	categories_fr	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_fr	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_fr	ingredients_text	allergens	allergens_fr	traces	traces_tags	traces_fr	serving_size	no_nutriments	additives_n	additives	additives_tags	additives_fr	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_uk	nutrition_grade_fr	pnns_groups_1	pnns_groups_2	states	states_tags	states_fr	main_category	main_category_fr	image_url	image_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	omega-6-fat_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
00011021096	http://world-fr.openfoodfacts.org/produit/00011021096/foie-gras-de-canard-du-perigord	date-limite-app	1449573952	2015-12-08T11:25:52Z	1450710513	2015-12-21T15:08:33Z	Foie gras de canard du Périgord		100 g	Conserve	conserve			Foie gras de canard	en:fish-and-meat-and-eggs,fr:foies-gras,fr:foies-gras-de-canard	Poissons et viandes et oeufs,Foies gras,Foies gras de canard															France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées	en:fish-and-meat-and-eggs	Poissons et viandes et oeufs	http://fr.openfoodfacts.org/images/products/000/110/210/96/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/110/210/96/front.3.200.jpg																																																																																																
00011081076	http://world-fr.openfoodfacts.org/produit/00011081076	date-limite-app	1451480195	2015-12-30T12:56:35Z	1451551403	2015-12-31T08:43:23Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/110/810/76/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/110/810/76/front.3.200.jpg																																																																																																
0001108217	http://world-fr.openfoodfacts.org/produit/0001108217/medaillon-au-foie-gras-de-canard-et-aux-champignons-le-moulin-de-moreau-sarlat	date-limite-app	1449574070	2015-12-08T11:27:50Z	1461432931	2016-04-23T17:35:31Z	Médaillon au foie gras de canard et aux champignons		100 g			Le Moulin de Moreau-Sarlat	le-moulin-de-moreau-sarlat																		France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/110/821/7/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/110/821/7/front.3.200.jpg																																																																																																
0001108545	http://world-fr.openfoodfacts.org/produit/0001108545/terrine-de-magret-de-canard-au-sauternes-le-moulin-de-moreau-sarlat	date-limite-app	1449573208	2015-12-08T11:13:28Z	1461432915	2016-04-23T17:35:15Z	Terrine de magret de canard au Sauternes		100 g			Le Moulin de Moreau-Sarlat	le-moulin-de-moreau-sarlat																		France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/110/854/5/front.4.400.jpg	http://fr.openfoodfacts.org/images/products/000/110/854/5/front.4.200.jpg																																																																																																
00011091096	http://world-fr.openfoodfacts.org/produit/00011091096	date-limite-app	1451480021	2015-12-30T12:53:41Z	1451480022	2015-12-30T12:53:42Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/110/910/96/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/110/910/96/front.3.200.jpg																																																																																																
0001109205	http://world-fr.openfoodfacts.org/produit/0001109205/fluteaux-de-jambon	date-limite-app	1449573584	2015-12-08T11:19:44Z	1449573599	2015-12-08T11:19:59Z	Fluteaux de jambon		200 g	barquette	barquette																				en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/110/920/5/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/110/920/5/front.3.200.jpg																																																																																																
00011201096	http://world-fr.openfoodfacts.org/produit/00011201096/foie-gras-canard-perigord	date-limite-app	1449574276	2015-12-08T11:31:16Z	1451479851	2015-12-30T12:50:51Z	Foie gras canard Périgord		100 g	Conserve,produit	conserve,produit			Foie gras de canard	en:fish-and-meat-and-eggs,fr:foies-gras,fr:foies-gras-de-canard	Poissons et viandes et oeufs,Foies gras,Foies gras de canard															France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées	en:fish-and-meat-and-eggs	Poissons et viandes et oeufs	http://fr.openfoodfacts.org/images/products/000/112/010/96/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/112/010/96/front.3.200.jpg																																																																																																
0001120209	http://world-fr.openfoodfacts.org/produit/0001120209/pate-au-foie-de-canard-le-moulin-de-moreau-sarlat	date-limite-app	1449574766	2015-12-08T11:39:26Z	1461432924	2016-04-23T17:35:24Z	Pâté au foie de canard		130 g			Le Moulin de Moreau-Sarlat	le-moulin-de-moreau-sarlat	fr:Pâté au foie de canard	fr:pate-au-foie-de-canard	Pate-au-foie-de-canard															France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées	fr:pate-au-foie-de-canard	Pate-au-foie-de-canard	http://fr.openfoodfacts.org/images/products/000/112/020/9/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/112/020/9/front.3.200.jpg																																																																																																
0001123550	http://world-fr.openfoodfacts.org/produit/0001123550/terrine-caille-pruneaux-d-agen-le-moulin-de-moreau-sarlat	date-limite-app	1449574416	2015-12-08T11:33:36Z	1461432899	2016-04-23T17:34:59Z	Terrine caille pruneaux d'agen		180 g			Le Moulin de Moreau-Sarlat	le-moulin-de-moreau-sarlat																		France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/112/355/0/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/112/355/0/front.3.200.jpg																																																																																																
00011251085	http://world-fr.openfoodfacts.org/produit/00011251085/foie-de-canard-aux-figues	date-limite-app	1449574835	2015-12-08T11:40:35Z	1450710325	2015-12-21T15:05:25Z	Foie de canard aux figues		90 g	Bocal,Verre	bocal,verre			Bloc de foie gras,Foie gras de canard	en:fish-and-meat-and-eggs,fr:foies-gras,fr:bloc-de-foie-gras,fr:foies-gras-de-canard	Poissons et viandes et oeufs,Foies gras,Bloc de foie gras,Foies gras de canard															France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées	en:fish-and-meat-and-eggs	Poissons et viandes et oeufs	http://fr.openfoodfacts.org/images/products/000/112/510/85/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/112/510/85/front.3.200.jpg																																																																																																
0001126218	http://world-fr.openfoodfacts.org/produit/0001126218/tartina-de-foie-canard-pepites-figue	date-limite-app	1449574669	2015-12-08T11:37:49Z	1461432868	2016-04-23T17:34:28Z	Tartina de foie canard pépites figue		80 g																						en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/112/621/8/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/112/621/8/front.3.200.jpg																																																																																																
0001126220	http://world-fr.openfoodfacts.org/produit/0001126220/tartinade-de-foie-gras-de-canard-aux-cepes	date-limite-app	1449574504	2015-12-08T11:35:04Z	1450629748	2015-12-20T16:42:28Z	Tartinade de foie gras de canard aux cèpes		80 g					foie gras de canard aux cèpes,tartinable au foie gras de canard,foie gras de canard	en:fish-and-meat-and-eggs,fr:foies-gras,fr:foies-gras-de-canard,fr:foie-gras-de-canard-aux-cepes,fr:tartinable-au-foie-gras-de-canard	Poissons et viandes et oeufs,Foies gras,Foies gras de canard,Foie-gras-de-canard-aux-cepes,Tartinable-au-foie-gras-de-canard					Point Vert	en:green-dot	Point Vert								France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées	en:fish-and-meat-and-eggs	Poissons et viandes et oeufs	http://fr.openfoodfacts.org/images/products/000/112/622/0/front.4.400.jpg	http://fr.openfoodfacts.org/images/products/000/112/622/0/front.4.200.jpg																																																																																																
00011281070	http://world-fr.openfoodfacts.org/produit/00011281070/foie-gras-d-oie-perigord-le-moulin-de-moreau-sarlat	date-limite-app	1449574190	2015-12-08T11:29:50Z	1453286346	2016-01-20T10:39:06Z	Foie gras d'oie Périgord		65 g	Conserve	conserve	Le Moulin de Moreau Sarlat	le-moulin-de-moreau-sarlat	Poissons et viandes et oeufs,Foies gras,Foies gras de d'oies	en:fish-and-meat-and-eggs,fr:foies-gras,fr:foies-gras-de-d-oies	Poissons et viandes et oeufs,Foies gras,Foies gras de d'oies															France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées	en:fish-and-meat-and-eggs	Poissons et viandes et oeufs	http://fr.openfoodfacts.org/images/products/000/112/810/70/front.8.400.jpg	http://fr.openfoodfacts.org/images/products/000/112/810/70/front.8.200.jpg																																																																																																
00011281076	http://world-fr.openfoodfacts.org/produit/00011281076/foie-gras-d-oie-du-perigord-le-moulin-de-moreau-sarlat	date-limite-app	1449573815	2015-12-08T11:23:35Z	1453286307	2016-01-20T10:38:27Z	Foie gras d'oie du Périgord		100 g	Conserve	conserve	Le Moulin de Moreau Sarlat	le-moulin-de-moreau-sarlat	Poissons et viandes et oeufs,Foies gras,Foies gras de d'oies	en:fish-and-meat-and-eggs,fr:foies-gras,fr:foies-gras-de-d-oies	Poissons et viandes et oeufs,Foies gras,Foies gras de d'oies															France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées	en:fish-and-meat-and-eggs	Poissons et viandes et oeufs	http://fr.openfoodfacts.org/images/products/000/112/810/76/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/000/112/810/76/front.5.200.jpg																																																																																																
0001146901886	http://world-fr.openfoodfacts.org/produit/0001146901886	openfoodfacts-contributors	1401455182	2014-05-30T13:06:22Z	1439141745	2015-08-09T17:35:45Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/114/690/1886/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/114/690/1886/front.3.200.jpg																																																																																																
00011501	http://world-fr.openfoodfacts.org/produit/00011501/marks-spencer-curiously-strong-mints	openfoodfacts-contributors	1380709913	2013-10-02T10:31:53Z	1435410435	2015-06-27T13:07:15Z	Marks & Spencer Curiously Strong Mints		50g	metal,box	metal,box	Marks & Spencer	marks-spencer	fr:Bonbons à la menthe,en:mints	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:groceries,en:condiments,en:culinary-plants,en:hot-beverages,en:aromatic-plants,en:herbal-teas,en:aromatic-herbs,en:mint,en:sugared-beverages,fr:bonbons-a-la-menthe	Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Epicerie,Condiments,Plantes condimentaires,Boissons chaudes,Plantes aromatiques,Infusions,Herbes aromatiques,Menthe,Boissons sucrées,Bonbons-a-la-menthe			United Kingdom	united-kingdom									Liverpool,United Kingdom	Marks & Spencer	France,United Kingdom	en:france,en:united-kingdom	France,Royaume-Uni	Sugar, Dextrose, Glucose, Peppermint Flavouring, Gelling Agent: Beef Gelatine, Menthol								1	 [ sugar -> en:sugar  ]  [ dextrose -> en:dextrose  ]  [ glucose -> en:glucose  ]  [ peppermint-flavouring -> en:peppermint-flavouring  ]  [ flavouring -> en:flavouring  ]  [ gelling-agent -> en:gelling-agent  ]  [ agent -> en:agent  ]  [ beef-gelatine -> en:beef-gelatine  ]  [ gelatine -> en:e441  -> exists  ]  [ menthol -> en:menthol  ] 	en:e441	E441 - Gélatine animale	0			0				e	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:herbal-teas	Infusions	http://fr.openfoodfacts.org/images/products/00011501/front.14.400.jpg	http://fr.openfoodfacts.org/images/products/00011501/front.14.200.jpg	1665		0.5	0.5																																			96	96									0.1	0.9				0	0																																								20	14
00011686	http://world-fr.openfoodfacts.org/produit/00011686	teolemon	1424529249	2015-02-21T14:34:09Z	1424529279	2015-02-21T14:34:39Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00011686/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00011686/front.3.200.jpg																																																																																																
